Z (-),u (m/s),V (1/s),T (K)
1.0,0.11568198083791185,3.825686333929905e-19,298.0
0.9999916857288828,0.115058660190984,1.847182057545981,298.00017155388963
0.9999770445870779,0.1131727432285352,3.694386091574571,298.0008874934226
0.9999496427501237,0.11002870956250169,5.541664565586501,298.003835154856
0.9998934468118064,0.1056343010037367,7.389190244863011,298.01569709274463
0.9997650017035719,0.10000493748605377,9.237528492360065,298.0618782020909
0.9994428825775515,0.09317668751885064,11.088497077274484,298.2337943986477
0.9985945480932369,0.08524105729245551,12.947626705237889,298.8370999871455
0.9976513004795945,0.0809483222034177,13.886773490711509,299.650575549675
0.995951032451049,0.07655891442971854,14.842324983163554,301.3209860606214
0.9929587617242525,0.0722229107343735,15.82928606128687,304.6045970497375
0.9878771369016146,0.0681480890603155,16.8725453759423,310.7254069751552
0.979652135054965,0.06456702897327023,18.008220400263696,321.4140462967238
0.9738195255355195,0.06305937557485411,18.629783436129117,329.31266435261966
0.9665506732769463,0.06178237554670416,19.300119484730168,339.4151120707982
0.9576821973112576,0.060728187068446744,20.02641674604636,351.96910015268963
0.9470928464873832,0.05986440340986027,20.813939006535605,367.12380517383025
0.9410456754500655,0.059492799330710174,21.23242473508803,375.7237651676422
0.9345080323210277,0.05915257140595043,21.668258193505476,385.0167598376955
0.9274788921580059,0.05883361818043133,22.12129631247991,394.9888375769015
0.9199612119827274,0.05852522917374043,22.591163384853907,405.6199733130806
0.911961684548795,0.05821640242622607,23.077262507022716,416.8853504780327
0.9034904256081941,0.05789613140532056,23.578793029937916,428.7566682639167
0.8945606197315096,0.057553647241167336,24.094772388329087,441.2033721216518
0.8851881460836484,0.05717860968963825,24.62406072662315,454.19373570863394
0.8803056415491947,0.05697617560544212,24.893303023462142,460.88428573080427
0.8753156057190556,0.05676228567503601,25.165456971574304,467.7012028873116
0.8702207205636264,0.056535791901651936,25.440341424428173,474.6404246405239
0.865023775445381,0.05629559297544667,25.717770157207482,481.69795237967907
0.8597276555402511,0.056040635118898376,25.99755269844646,488.8698635414456
0.8543353307041245,0.055769912462053386,26.279495131979974,496.15232106153127
0.848849844804436,0.05548246701638164,26.5634008660086,503.54158042326503
0.8432743055301857,0.055177388311906224,26.849071366837457,511.0339945738171
0.8319490423405907,0.05451046630848294,27.425008179446717,526.3133575948282
0.8203122132399949,0.05376265878543777,28.005536589961896,541.9583657791335
0.8083890445706507,0.05292841654503786,28.58910377952444,557.944071829309
0.7962049715503999,0.05200282868212774,29.1741795839672,574.2469769550671
0.7837854382024877,0.050981581495088066,29.759270306130002,590.8449283419137
0.7711557207098885,0.04986091728763601,30.342930387370995,607.7169974896195
0.7583407728233508,0.04863759463466722,30.923772050554913,624.8433518012313
0.7453650919326155,0.04730885103943435,31.50047305006646,642.2051283237873
0.7322526043612981,0.04587236843343713,32.07178267899374,659.7843156925085
0.7256086157126957,0.04511318371024291,32.3549699607346,668.6492489998697
0.7189384423221746,0.04432642021435326,32.63635353579485,677.562680084824
0.7122449521189567,0.04351189665478728,32.91579799741571,686.5225267312412
0.7055309590132984,0.04266945446336734,33.193173167841486,695.526744302865
0.698799221174545,0.041798957007290374,33.46835411651178,704.5733235184064
0.692052439523315,0.04090028883828509,33.74122116192899,713.6602884464082
0.6852932564258258,0.03997335497566391,34.011659858456575,722.7856947099093
0.6785242545784652,0.03901808022063957,34.27956096926247,731.9476278911905
0.6717479560725457,0.03803440849936232,34.544820426577004,741.144202128059
0.6649668216295902,0.03702230223225724,34.80733928038892,750.3735588947819
0.6581832499991853,0.03598174172732784,35.06702363665465,759.6338659623004
0.6513995775121365,0.03491272459521534,35.32378458604712,768.9233165329273
0.6446180777819688,0.03381526518388358,35.57753812422106,778.2401285438
0.6378409615476324,0.03268939403086736,35.82820506452279,787.5825441305842
0.6310703766498771,0.03153515733114861,36.07571094402361,796.9488292381048
0.624308408223446,0.030352616423229884,36.31998592370956,806.3372733542956
0.610895841660935,0.027902885095718262,36.79870373910765,825.1758589204169
0.5975402986191537,0.02534098854504313,37.26383446606735,844.0821669566606
0.5842560095180314,0.022667915887694234,37.7149684402473,863.043438036957
0.5710562767311762,0.01988485139652076,38.151758646901264,882.0472845833525
0.5579534954971458,0.016993160292996554,38.5739169947216,901.0816983287284
0.5449591781053925,0.013994374904117354,38.98121054228698,920.1350591675894
0.5320839807918379,0.010890181161995888,39.373457727012045,939.1961454872521
0.5193377328191757,0.0076824054300214766,39.75052463795221,958.2541465623879
0.5067294675615429,0.0043730016316711915,40.11232136610395,977.298677548022
0.4821934154842615,-0.002542500354352801,40.790429970083586,1015.3205677112722
0.45828357096899336,-0.009838487998877578,41.407415176722914,1053.1637441048467
0.4350440555242195,-0.01749571115350133,41.96401792882884,1090.7496133579143
0.42359043186535833,-0.021453341819441148,42.21982754862645,1109.4189299384052
0.4123211692438897,-0.025493599805153925,42.4609335064343,1128.0006140273006
0.40123941945839947,-0.02961385959812912,42.68751287555869,1146.4885505022544
0.3903478802967953,-0.03381149997220385,42.89975659189377,1164.878121674002
0.37964883301529856,-0.038083931079771385,43.09786743971817,1183.1665019050804
0.36914417982275566,-0.04242862523680293,43.28205820094467,1201.352969381468
0.35883548130003684,-0.04684315123905485,43.452549966476155,1219.4392264135952
0.3537358881530813,-0.049075912753714965,43.53270938889838,1228.4463814568692
0.3486863167081302,-0.051325289354099746,43.6095193398012,1237.4305205087476
0.34368687824053,-0.05359102109699077,43.68300908337884,1246.392674997883
0.3387376689421628,-0.0558728615902065,43.753208157197655,1255.3340880694798
0.33383877104981036,-0.05817057936840171,43.82014633724727,1264.2562233831507
0.3289902539202986,-0.0604839593004259,43.8838536053511,1273.1607739987228
0.3241921750792823,-0.06281280402172609,43.94436011888612,1282.049671109714
0.31944458124015424,-0.06515693538444389,44.00169618276542,1290.925092509302
0.3147475092885911,-0.06751619591834064,44.05589222363566,1299.789470712361
0.31010098722838686,-0.06989045029528484,44.10697876623992,1308.6455006636183
0.3055050350844105,-0.07227958678909115,44.15498641189423,1317.4961469544487
0.3009596657581938,-0.07468351872100956,44.199945819023704,1326.3446504546353
0.29646488583129493,-0.07710218587901889,44.241887685702295,1335.1945342391189
0.29202069631055416,-0.07953555589550802,44.280842734137984,1344.049608641833
0.2876270933069031,-0.08198362556042503,44.31684169704392,1352.9139751588975
0.2832840686325558,-0.08444642202686933,44.349915305836134,1361.7920286117699
0.27477820837813394,-0.08941607409501927,44.40744342462151,1379.6025395769718
0.2664724502318195,-0.09444572025049239,44.45368913135799,1397.5271773496797
0.25836669340137347,-0.09953676718688309,44.48889617250753,1415.6114425009491
0.2504607972828733,-0.10469117599399587,44.51330761986389,1433.9051512940619
0.24275457633804345,-0.10991145307597402,44.52716584520979,1452.4619472025895
0.23524778591207382,-0.11520061393031622,44.530712554170044,1471.3385270226672
0.2279400979277465,-0.12056211180412942,44.524188858594314,1490.5935157337924
0.22083106560905208,-0.12599972245305002,44.50783536191822,1510.285921731023
0.21392007692259485,-0.13151737644831152,44.481892226587206,1530.4731138646127
0.20720629733915452,-0.1371189321948206,44.44659918737847,1551.2082872354933
0.2006886038639885,-0.1428078866732441,44.40219547036148,1572.5374308728829
0.1943655140474173,-0.1485870274732745,44.34891957577224,1594.4958809838645
0.18823511574084253,-0.15445803936842306,44.28700888607208,1617.1046405445381
0.18523009929583184,-0.15742806253470748,44.25287486811079,1628.6559429236875
0.18227277258442845,-0.1604209565278523,44.2166585237611,1640.369421624798
0.17936275134347698,-0.16343643292959645,44.178389243734614,1652.2420674146956
0.17649961673434952,-0.16647406081570063,44.13809619530713,1664.2693841527546
0.173682915487763,-0.16953325867472332,44.09580828520077,1676.445347055593
0.17091216065580425,-0.1726132887529964,44.05155412026458,1688.7623883928889
0.16818683298834317,-0.17571325407564278,44.005361966625074,1701.2114120765605
0.16550638293739847,-0.1788320984148894,43.95725970807869,1713.7818388779137
0.16287023327092554,-0.18196860940044016,43.90727480458507,1726.4616831775463
0.16027778225321787,-0.18512142485193533,43.855434251778284,1739.2376609500177
0.1577284073253071,-0.18828904227737453,43.80176454243573,1752.0953273150726
0.15522146919728885,-0.1914698313335254,43.74629163082537,1765.019240557769
0.15275631624711503,-0.19466204889401365,43.68904090078883,1777.9931481282947
0.1503322891085543,-0.19786385622796754,43.63003713831089,1791.0001888764614
0.14794872532571512,-0.20107333766679672,43.56930450917739,1804.0231047500217
0.1456049639532697,-0.2042885200380792,43.506866542141175,1817.044454471562
0.14330034999024693,-0.2075073920811427,43.442746117805825,1830.0468213658892
0.1410342385502338,-0.21072792303344173,43.37696546321241,1843.0130075700117
0.1388059986909072,-0.21394807959194218,43.30954615188543,1855.926207319409
0.13661501684943572,-0.21716584050757312,43.24050910887323,1868.7701528319092
0.13446069985563683,-0.22037920815821743,43.169874620116374,1881.529227437853
0.13234247752017483,-0.22358621655875657,43.09766234530369,1894.1885419416328
0.13025980481881136,-0.2267849353953975,43.023891333237565,1906.7339716389015
0.1282121637145469,-0.22997346980494357,42.948580038629835,1919.1521528446153
0.1261990646764591,-0.23314995574697384,42.87174633919005,1931.4304391038681
0.12422004796654516,-0.2363125509281402,42.793407551844,1943.5568183697164
0.12227468477382115,-0.239459421325476,42.71358044692922,1955.5197932719436
0.12036257827831132,-0.24258872341421586,42.63228125924644,1967.3082271278554
0.11848336472664588,-0.2456985822335637,42.54952569489463,1978.9111585511034
0.11663671459592802,-0.24878706542248283,42.46532893287185,1990.317587419061
0.11482233391330257,-0.25185215333256017,42.37970562047672,2001.5162346174932
0.11303996578473441,-0.25489170528659805,42.292669861588834,2012.4952774826193
0.11128939216650795,-0.25790342201628963,42.20423519693605,2023.2420623413109
0.10957043588373683,-0.26088480430701294,42.11441457547402,2033.742795227155
0.1078829628530063,-0.2638331079492971,42.0232203160176,2043.982212119281
0.10622688437052506,-0.26674529533563246,41.93066405830677,2053.943231767347
0.10460215905788145,-0.26961798463642916,41.836756702850366,2063.6065993838133
0.1038005439659793,-0.27103796435928,41.78929901922812,2068.3181394303774
0.10300683731261746,-0.2724465891610976,41.74150614066089,2072.946662713921
0.10222104832702839,-0.2738433110028213,41.693379196214494,2077.488946212283
0.10144318931785573,-0.2752275502816223,41.64491925202867,2081.941561181353
0.10067327564354223,-0.2765986942340335,41.596127307962675,2086.300861439746
0.09991132559308902,-0.27795609558624845,41.54700429404539,2090.5629734110544
0.09915736017974401,-0.27929907149068695,41.497551066754724,2094.7237881280053
0.0984114028385268,-0.28062690282591046,41.447768405163636,2098.778955630943
0.09767347901029098,-0.2819388339626211,41.397657006990606,2102.7238823897433
0.09694361558979157,-0.28323407312241716,41.34721748461319,2106.5537325594883
0.09622184021128043,-0.2845117934804877,41.296450361110544,2110.263434053178
0.09550818034222106,-0.28577113518717523,41.2453560664282,2113.8476905869065
0.0948026621537775,-0.2870112085059219,41.19393493377232,2117.3010010120056
0.0941053091365427,-0.2882310982836807,41.14218719637438,2120.6176873863255
0.09341614043212022,-0.2894298699810789,41.09011298478645,2123.791933324761
0.09273516885692598,-0.2906065774896815,41.03771232490533,2126.817834184486
0.0920623986047964,-0.2917602729466146,40.984985136944196,2129.6894605393236
0.09139782263105979,-0.29289001871706094,40.931931235605965,2132.400936146187
0.09074141974316535,-0.2939949016466064,40.878550331724995,2134.9465311540876
0.09009315145229896,-0.29507404958290023,40.82484203566371,2137.320770624146
0.08945295867567195,-0.2961266500262956,40.77080586273925,2139.5185574863417
0.08882075841856107,-0.2971519705934787,40.71644124094173,2141.535307867865
0.08819644060496654,-0.2981493807710965,40.6617475211508,2143.367095320134
0.08757986526106297,-0.2991183742128998,40.606723989992574,2145.010798944503
0.08697086028006928,-0.3000585906114479,40.55136988536754,2146.4642489000544
0.086369220004294,-0.3009698359842923,40.49568441455891,2147.7263614723183
0.08577470484404642,-0.3018521000871609,40.439666774670584,2148.797255028733
0.08547996470713912,-0.3022824185873389,40.41153318366111,2149.2614519771164
0.08518690787298228,-0.30270557456161973,40.383316106882525,2149.6784488532776
0.08489549518821633,-0.3031216232596113,40.35501544806565,2150.0486269769617
0.0846056857674076,-0.30353063217545884,40.32663112052983,2150.372454226963
0.0843174371372413,-0.30393268214448615,40.29816303616844,2150.650479128809
0.08403070537833532,-0.3043278658073268,40.269611118131685,2150.883333887255
0.08374544531278483,-0.3047162884554698,40.24097528946399,2151.071726873049
0.08346161068049668,-0.3050980663255541,40.212255486055,2151.21644409444
0.08317915434949508,-0.3054733271463,40.183451644907656,2151.318340153397
0.0828980285162547,-0.30584220827905045,40.15456371731803,2151.3783381979497
0.08261818492795567,-0.3062048569825784,40.12559165675844,2151.3974195543146
0.0823395750950859,-0.3065614284359848,40.09653543224704,2151.3766223262896
0.08206215051361232,-0.3069120857561627,40.06739501583639,2151.3170300214224
0.08178586287729149,-0.3072569979527492,40.03817039613451,2151.21976906998
0.08151066428764701,-0.3075963397483354,40.00886156539837,2151.08599684912
0.08123650745389618,-0.30793028952462803,39.97946853317325,2150.9168984728453
0.08096334587972098,-0.3082590290051424,39.949991312999316,2150.713674664589
0.08069113404022668,-0.30858274125471497,39.920429936140565,2150.4775382071743
0.0804198275364851,-0.30890161028702734,39.8907844379232,2150.2097021108034
0.08014938324115335,-0.30921581917427415,39.86105487153256,2149.9113760915347
0.07961095585755876,-0.309830800041496,39.801343750909865,2149.22690641774
0.07907548585173604,-0.3104292934451886,39.741297827996746,2148.434664510857
0.07854268769198364,-0.3110126397833774,39.68091787389598,2147.543438943382
0.07801230367795144,-0.31158208340818855,39.62020481024181,2146.56137333477
0.0774841043669586,-0.31213875519726186,39.55915969561989,2145.495856405375
0.07695788807628788,-0.3126836611882968,39.497783710218776,2144.3534532947874
0.07643347967568755,-0.3132176770941899,39.436078139483485,2143.139875979281
0.07591072886842827,-0.31374154807243365,39.37404435747845,2141.859988208102
0.07538950814538825,-0.31425589287296063,39.31168381057724,2140.5178388296013
0.07486971057292968,-0.3147612113638146,39.24899800197039,2139.1167166526643
0.07435124754530856,-0.31525789441994706,39.18598847735982,2137.659219992819
0.07383404660028302,-0.31574623523040757,39.122656812076166,2136.1473346226608
0.07331804936583489,-0.3162264412104798,39.059004599747965,2134.5825148051817
0.07280320967859331,-0.31669864586715196,38.995033442552234,2132.96576325119
0.07228949189190269,-0.317162920137116,38.930744943009444,2131.297707054581
0.07126509322385076,-0.3180676327561084,38.80122255636655,2127.8088103206387
0.07024494325270762,-0.3189403237512597,38.67045459936325,2124.1155337430137
0.06922901115367039,-0.31978012783330434,38.53845325791769,2120.214508930906
0.0682173324045829,-0.3205858825999287,38.40523031108984,2116.1008444637077
0.06720999079837442,-0.3213562357197705,38.27079708752296,2111.7687579353196
0.06620710470607867,-0.3220897161410603,38.135164443003994,2107.211980554108
0.06520881642348175,-0.32278478169152075,37.998342751354265,2102.424014628594
0.06421528382256939,-0.32343985191635866,37.86034190370606,2097.3983016583306
0.06322667380007276,-0.3240533319135418,37.72117131322052,2092.1283388074944
0.062243157177569314,-0.3246236306384638,37.58083992360057,2086.607767375255
0.061264904792434,-0.32514917559180684,37.439356220572435,2080.8304485874887
0.05932234526607796,-0.3260606320646942,37.152962737410334,2068.4893193050634
0.057402586714476914,-0.3267756275164857,36.86208857989463,2055.058445624036
0.05645309746894417,-0.32705573756602024,36.71498893612448,2047.9193804483086
0.05550978433476096,-0.3272825197758596,36.566778815859344,2040.4927554916185
0.05457277703293073,-0.3274547502272102,36.41746393379485,2032.774771560287
0.05364219768716142,-0.3275712707680263,36.267049683448484,2024.7620257522894
0.05179724217262287,-0.3276330085123292,35.96293994311348,2007.844245321658
0.049979058068954564,-0.32746060484465156,35.654528569597495,1989.7229911800616
0.048188405293179686,-0.3270474227123902,35.341849091820926,1970.3866095557032
0.04642598944832048,-0.3263879640407078,35.0249320410963,1949.8301502978707
0.0446924737021507,-0.3254778587393552,34.703805645335365,1928.0552282045703
0.04298848835254946,-0.32431384483483605,34.37849652664518,1905.069814359932
0.04131463769302194,-0.3228937455610251,34.049030401422,1880.8879944188145
0.03967150419948763,-0.32121644588214254,33.71543278423012,1855.529710558197
0.03805965030568546,-0.3192818700067372,33.37772969806608,1829.0204989115923
0.03647961816131788,-0.3170909613822227,33.03594839483617,1801.391234933414
0.03493192780948327,-0.314645668149217,32.69011809180446,1772.6779112357967
0.03341707417649665,-0.311948943777395,32.340270735029236,1742.9215247134139
0.032675259256268414,-0.31050839822428544,32.16385563832041,1727.6696729326757
0.03194187650115806,-0.30900626237886175,31.986439202410217,1712.1729014394314
0.031216977670602726,-0.3074431448781754,31.808026536272838,1696.437388710523
0.030500611854805824,-0.305819714503181,31.628623059878535,1680.4695921621533
0.029792825489856196,-0.3041366963304281,31.44823453148832,1664.2762116249291
0.029093662351642183,-0.30239486822682704,31.26686707412783,1647.8641569451343
0.027714545391721752,-0.298736024407184,30.901212880523243,1614.40469497744
0.02637020996531683,-0.2948539235359656,30.531770729224363,1580.1662932290046
0.02506092128909028,-0.29075706644076055,30.158605658205726,1545.2138035506168
0.02378690120427438,-0.2864548524170743,29.781791586803962,1509.6153545757165
0.022548327557628832,-0.2819575866686724,29.401412398443497,1473.4423047812218
0.02134533487032701,-0.2772764759640997,29.017563096283236,1436.769106417645
0.020178016012633113,-0.27242361659787445,28.630351026276365,1399.6731296187004
0.01904642470912368,-0.2674119742938806,28.239897163073962,1362.2344561881878
0.01849772218690656,-0.2648522934999713,28.04350233133523,1343.4175717634078
0.017957973516244875,-0.2622580494872077,27.84633875984196,1324.5456105324338
0.01742717382841982,-0.25963107599750895,27.648426280800862,1305.6291202630607
0.016905316446148552,-0.25697325140276145,27.44978584418687,1286.6787525387026
0.01639239303895064,-0.2542864958907314,27.250439561882228,1267.705243511705
0.015888393769519362,-0.25157276840517395,27.050410751104653,1248.7193944899402
0.015393307432138346,-0.24883406322944993,26.849723976840362,1229.7320514207004
0.014907121582665326,-0.24607240617075504,26.648405092915304,1210.7540828647584
0.014429822658671428,-0.24328985035436831,26.4464812812872,1191.7963564231595
0.013961396087898521,-0.2404884716774205,26.243981089115426,1172.8697138321215
0.013501826383054893,-0.2376703639962905,26.040934463160035,1153.9849450941524
0.013051097221023879,-0.23483763413318684,25.837372781068648,1135.1527620853353
0.012609191504718483,-0.23199239678920808,25.633328879127127,1116.383772098228
0.012176091406087922,-0.22913676944991576,25.428837076073204,1097.6884517783858
0.011751778389104527,-0.2262728673701304,25.223933192602885,1079.0771219151572
0.011336233211951036,-0.22340279872996166,25.0186545662385,1060.5599235653538
0.010929435908054097,-0.22052866006334895,24.813040061278095,1042.146796018184
0.010531365746052576,-0.21765253207041674,24.607130073608346,1023.847457136469
0.010142001169229331,-0.21477647593114194,24.40096653023803,1005.6713866130071
0.009761319715334832,-0.21190253023621647,24.194592883491495,987.6278126442829
0.009389297901566254,-0.20903269707409583,23.988054096265202,969.7256486686111
0.009025911087799918,-0.2061689341323255,23.78139661628548,951.973459601383
0.00867113333423768,-0.20331315843235148,23.574668344507984,934.3794826706562
0.008324937248534892,-0.20046724826529516,23.36791860057472,916.9516397491591
0.007987293824798875,-0.19763304596075465,23.16119808479126,899.6975534049843
0.007658172276056392,-0.19481236139222272,22.95455883692433,882.6245661011354
0.007337539861603866,-0.19200697608757195,22.748054192059758,865.7397618261616
0.007025361710426322,-0.18921864778623532,22.54173873367053,849.0499893364848
0.006721600641623996,-0.18644911526787028,22.33566824392873,832.5618861398686
0.006426216982537853,-0.18370010327054928,22.12989965115967,816.2819023470036
0.006139168385038765,-0.18097332731865864,21.924490974188906,800.2163235584967
0.005860409640254623,-0.17827049829078248,21.719501263179193,784.3712920293841
0.005589892491868834,-0.17559332657378024,21.51499053640308,768.7528254544611
0.005327565448042391,-0.17294352567060972,21.311019712252563,753.3668328387615
0.005073373591997937,-0.17032281515559672,21.107650535659563,738.2191270574525
0.004827258391370255,-0.16773292290461234,20.90494549799619,723.3154338777225
0.004354391326366809,-0.16265043861073145,20.501729734210183,694.2568605800043
0.003912991914101462,-0.1577079270216523,20.101850986509692,666.2224717866285
0.0035024396187874627,-0.15291909597270034,19.705809542887305,639.2535617721221
0.0033104329514485136,-0.15058776503541418,19.509416787701547,626.1843777823566
0.0031258938894410623,-0.14830132624122788,19.314202685655513,613.401749794126
0.002948723118445566,-0.14606153626009083,19.120231383335298,600.9103870836794
0.002778815873791851,-0.14387013180351382,18.927566385420768,588.7147884656412
0.002616061801545998,-0.1417288218802041,18.736270332862542,576.8192123471633
0.0024603448394642027,-0.1396392792895291,18.546404764087484,565.2276446544147
0.0023115431221649605,-0.1376031314399915,18.35802985991229,553.9437651194993
0.0021695289148178382,-0.13562195058544968,18.171204172984687,542.9709124089078
0.002034168579902103,-0.1336972435872192,17.98598434310535,532.3120486204183
0.0019053225816481095,-0.13183044132555102,17.802424800301225,521.9697237170794
0.0017828455327086865,-0.130022887900116,17.620577458072088,511.9460405073205
0.001666586287394655,-0.12827582977430532,17.44049139979751,502.2426208145271
0.0015563880854297493,-0.12659040503221414,17.26221256185912,492.86057350470014
0.0014520887496257686,-0.12496763292834386,17.085783417575232,483.800465052909
0.001353520940144397,-0.12340840391828882,16.911242666544748,475.0622933264162
0.0012605124670967338,-0.12191347036263352,16.738624934420635,466.6454652425928
0.0010889503883430263,-0.11911562853894028,16.399173712215624,450.76042906490477
0.0009371786370368781,-0.11657169381239019,16.0674409794141,436.10627642438266
0.0008037332376181055,-0.11428225791333133,15.743541132454784,422.65766641204704
0.0006871262522108394,-0.1122454053431912,15.427509661103208,410.3801465843822
0.0005858656389405088,-0.11045672730951833,15.119301290205716,399.2307142427924
0.0004984759038983758,-0.1089094300800269,14.818790948380647,389.158703984244
0.00042351842999228007,-0.1075945318264056,14.52577764741663,380.10695096934387
0.00030366767212771105,-0.10559760204537773,13.960447681179968,364.75054112214605
0.00021650360844261337,-0.1043312918552008,13.419391895624122,352.5214791354387
0.00015424120844964215,-0.10369388704126761,12.899813081122984,342.93596052222796
0.00011048250968584406,-0.10357992678176883,12.398628469163343,335.529186041633
5.7763273243285565e-05,-0.10446380687277025,11.437329693901232,325.4411346274213
3.0861229843036105e-05,-0.10624046420864859,10.511950508450926,319.4046753428809
9.506088321251683e-06,-0.11083030281253814,8.719330484901205,313.59440693728646
2.828367007302206e-06,-0.11538582035089608,6.95991145009459,311.3229613781374
8.140206917293451e-07,-0.11924312146233482,5.214574225591872,310.4676646804946
2.2118181308790464e-07,-0.12210596634150885,3.474757198893592,310.1537529269944
4.9401202223309687e-08,-0.12385172166972727,1.7370032927739218,310.04047758307496
0.0,-0.12443222060271152,0.0,310.0
